Titre,Titre2,Nom,Nom2,Avis,Note Générale,Équilibre vie professionnelle / personnelle,Salaire/Avantages sociaux,Sécurité de l'emploi/Évolution de carrière,Management,Culture d'entreprise
Frontend Developer - React,Frontend Developer - React - Paris (75) - Indeed.fr,Planet Expat,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Product owner/UX H/F,Product owner/UX H/F - 92300 Levallois-Perret - Indeed.fr,N/C,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senior Frontend Developer/React,Senior Frontend Developer/React - Paris (75) - Indeed.fr,Planet Expat,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C++ Software Engineer,C++ Software Engineer - Paris (75) - Indeed.fr,PROPHESEE,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CHEF DE SECTION TRANSFORMATION NUMERIQUE DE L’ADMINISTRATION (F/H),CHEF DE SECTION TRANSFORMATION NUMERIQUE DE L’ADMINISTRATION (F/H) - Paris 12e (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Software Engineering Intern, Research, 2019","Software Engineering Intern, Research, 2019 - Paris (75) - Indeed.fr",Google,Google,2,"4,3","4,2","4,0","3,6","3,9","4,2"
Talent acquisition manager (H/F),Talent acquisition manager (H/F) - Paris (75) - Indeed.fr,Shift Technology,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur Python et Big Data & Développeur Back-end,Ingénieur Python et Big Data & Développeur Back-end - 75019 Paris 19e - Indeed.fr,Onogone,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Analyst - Publicité,Data Analyst - Publicité - Paris (75) - Indeed.fr,Sept Lieues,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UX/UI Tech Lead,UX/UI Tech Lead - Paris (75) - Indeed.fr,Faurecia,Faurecia,1,"3,7","3,4","3,7","3,2","3,2","3,5"
Talent Acquisition Specialist,Talent Acquisition Specialist - Paris (75) - Indeed.fr,Blade,BLADE,27,"5,0","4,6","4,6","5,0","4,9","5,0"
UX designer,UX designer - Paris (75) - Indeed.fr,Dataiku,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senior Backend Developer ️,Senior Backend Developer ️ - Paris (75) - Indeed.fr,Doctrine,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UX / UI H/F,UX / UI H/F - Courbevoie (92) - Indeed.fr,MSD,MSD,552,"4,2","4,0","4,1","3,6","3,7","4,1"
CHEF DE LA SECTION APPLICATION REGLEMENTAIRES (F/H),CHEF DE LA SECTION APPLICATION REGLEMENTAIRES (F/H) - Paris (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Engineering Manager, Search","Engineering Manager, Search - Paris (75) - Indeed.fr",Schibsted Media Group,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DATA SCIENTIST SENIOR (H/F) #DEEPLEARNING #IA #STARTUP,DATA SCIENTIST SENIOR (H/F) #DEEPLEARNING #IA #STARTUP - Paris (75) - Indeed.fr,Urban Linker,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Product Designer / UX Designer M/F,Product Designer / UX Designer M/F - Paris (75) - Indeed.fr,Shift Technology,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UX/UI Tech Lead,UX/UI Tech Lead - Paris (75) - Indeed.fr,Faurecia,Faurecia,1,"3,7","3,4","3,7","3,2","3,2","3,5"
Développeur(-euse) Front-end / Front-end Developer - CDI Paris #React.js,Développeur(-euse) Front-end / Front-end Developer - CDI Paris #React.js - Paris (75) - Indeed.fr,Kapten (ex-Chauffeur Privé),,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Recruteur F/H,Data Recruteur F/H - Paris 9e (75) - Indeed.fr,SPARKLINE,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data scientist / formateur Python,Data scientist / formateur Python - Paris 12e (75) - Indeed.fr,Stat4decision,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
STAGE DATA SCIENTIST (H/F),STAGE DATA SCIENTIST (H/F) - Paris (75) - Indeed.fr,Santiane,Santiane.fr,28,"3,3","3,1","3,4","3,2","3,2","3,2"
Data Scientist – Paris (75)-(H/F),Data Scientist – Paris (75)-(H/F) - Paris (75) - Indeed.fr,Crédit Du Nord,Groupe Crédit du Nord,125,"3,8","3,8","3,7","3,4","3,3","3,5"
Engineering Manager (F/H),Engineering Manager (F/H) - Paris (75) - Indeed.fr,AXA General Insurance,AXA,1,"3,9","3,8","3,6","3,4","3,5","3,7"
Product Designer - Search & Discovery,Product Designer - Search & Discovery - Paris (75) - Indeed.fr,Schibsted Media Group,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CHEF DE BUREAU DE LA CONCEPTION APPLICATIVE (F/H),CHEF DE BUREAU DE LA CONCEPTION APPLICATIVE (F/H) - Paris (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ADJOINT AU CHEF DE SECTION INTEGRATEUR DES APPLICATIONS (F/H),ADJOINT AU CHEF DE SECTION INTEGRATEUR DES APPLICATIONS (F/H) - Paris 12e (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CHEF DE LA SECTION COMPETENCES DES SIC F/H,CHEF DE LA SECTION COMPETENCES DES SIC F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GLOBAL CAPACITY MANAGER H/F,GLOBAL CAPACITY MANAGER H/F - Montreuil (93) - Indeed.fr,BNP Paribas,BNP Paribas,2,"3,9","3,9","3,7","3,6","3,5","3,8"
Junior Front-End Developer (H/F),Junior Front-End Developer (H/F) - Rungis (94) - Indeed.fr,Thales,Thales,1,"4,0","4,0","4,0","3,5","3,5","3,8"
Talent Sourcer – BCG GAMMA,Talent Sourcer – BCG GAMMA - Paris (75) - Indeed.fr,The Boston Consulting Group,Boston Consulting Group,227,"4,2","3,6","4,2","3,8","3,9","4,2"
Market Intelligence Specialist (French Public Sector),Market Intelligence Specialist (French Public Sector) - Paris (75) - Indeed.fr,Palantir Technologies,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TALENT ACQUISITION SPECIALIST (H/F),TALENT ACQUISITION SPECIALIST (H/F) - Paris (75) - Indeed.fr,VALUEC Conseil,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senior Manager Corporate IT,Senior Manager Corporate IT - Paris (75) - Indeed.fr,PeopleDoc,PeopleDoc,2,"3,0","3,5","4,0","4,0","2,0","4,0"
Senior Product Manager H/F,Senior Product Manager H/F - 75009 Paris 9e - Indeed.fr,JobTeaser,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Market Intelligence Analyst (French Public Sector),Market Intelligence Analyst (French Public Sector) - Paris (75) - Indeed.fr,Palantir Technologies,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CHEF DE BUREAU DE LA CONCEPTION APPLICATIVE F/H,CHEF DE BUREAU DE LA CONCEPTION APPLICATIVE F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Statisticien Sante - Pharma H/F,Statisticien Sante - Pharma H/F - Neuilly-sur-Seine (92) - Indeed.fr,Dynacentrix,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chef de produit Solutions logicielles Mobilité H/F,Chef de produit Solutions logicielles Mobilité H/F - Paris 8e (75) - Indeed.fr,Polyconseil,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
R&D Scrum,R&D Scrum - Paris 9e (75) - Indeed.fr,Open Pricer,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur back-end R&D F/H,Développeur back-end R&D F/H - Paris 9e (75) - Indeed.fr,HUNTEED,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Consultant Chef de projet AMO IT Secteur Public H/F,Consultant Chef de projet AMO IT Secteur Public H/F - Paris (75) - Indeed.fr,Groupe Onepoint,GROUPE onePoint,5,"4,2","4,2","4,2","4,2","4,0","4,0"
ADJOINT AU CHEF DE SECTION INTEGRATEUR DES APPLICATIONS F/H,ADJOINT AU CHEF DE SECTION INTEGRATEUR DES APPLICATIONS F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GESTIONNAIRE-INSTRUCTEUR AU CABINET DE LA DSIC F/H,GESTIONNAIRE-INSTRUCTEUR AU CABINET DE LA DSIC F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chef de projets confirmé F/H,Chef de projets confirmé F/H - Paris 8e (75) - Indeed.fr,NCS GLOBAL SERVICES,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CHARGE DE MARKETING STRATÉGIQUE (GESTION D'ACTIFS) CDI F/H,CHARGE DE MARKETING STRATÉGIQUE (GESTION D'ACTIFS) CDI F/H - Paris (75) - Indeed.fr,AG2R La Mondiale,Ag2r La Mondiale,140,"4,0","4,1","3,8","3,1","3,5","3,7"
Data Scientist [CDI],Data Scientist [CDI] - Paris (75) - Indeed.fr,Cardiologs,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senior Account Executive,Senior Account Executive - Paris (75) - Indeed.fr,h2o.ai,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Life Internal Model & IFRS17 Analyst - (F/H),Life Internal Model & IFRS17 Analyst - (F/H) - Paris (75) - Indeed.fr,AXA General Insurance,AXA,1,"3,9","3,8","3,6","3,4","3,5","3,7"
CHEF DE PROJET MOE F/H,CHEF DE PROJET MOE F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Datascientist confirmé H/F,Datascientist confirmé H/F - Paris (75) - Indeed.fr,Extia,Extia,23,"3,7","3,5","2,9","3,3","3,7","4,1"
Consultant Chef de projet AMO IT Secteur Public H/F,Consultant Chef de projet AMO IT Secteur Public H/F - Paris 16e (75) - Indeed.fr,onepoint,ONEPOINT,2,"4,0","4,0","3,5","3,5","4,0","4,5"
CHEF DE PROJET DRIVE ET PARTAGE EN LIGNE F/H,CHEF DE PROJET DRIVE ET PARTAGE EN LIGNE F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Business Analyst,Business Analyst - Paris (75) - Indeed.fr,Hi-Calibre International,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Life Internal Model & IFRS17 Analyst - (F/H),Life Internal Model & IFRS17 Analyst - (F/H) - Paris (75) - Indeed.fr,AXA,AXA,1,"3,9","3,8","3,6","3,4","3,5","3,7"
Consultant Junior Stratégie Marketing et Performance commerciale H/F (Paris),Consultant Junior Stratégie Marketing et Performance commerciale H/F (Paris) - Paris (75) - Indeed.fr,Keyrus Management,Keyrus,10,"3,8","3,4","3,0","2,8","3,2","3,2"
Ingénieur Avant-Vente / Business Analyst F/H,Ingénieur Avant-Vente / Business Analyst F/H - Paris 9e (75) - Indeed.fr,Cirruseo,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ADJOINT AU RESPONSABLE CENTRAL SECURITE DES SYSTEMES D’INFORMATION (F/H),ADJOINT AU RESPONSABLE CENTRAL SECURITE DES SYSTEMES D’INFORMATION (F/H) - Paris 12e (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Group Product Manager,Group Product Manager - 75009 Paris 9e - Indeed.fr,JobTeaser,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Research Scientist - Machine Learning, Operations Research, Optimization","Research Scientist - Machine Learning, Operations Research, Optimization - Paris (75) - Indeed.fr",Uber,Uber,533,"3,8","3,8","3,4","3,0","3,4","3,7"
Data Engineer H/F (Paris),Data Engineer H/F (Paris) - Paris (75) - Indeed.fr,UNTIENOTS,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Consultant(e) junior (H/F) - Equipe Stratégie IT,Consultant(e) junior (H/F) - Equipe Stratégie IT - Paris (75) - Indeed.fr,BearingPoint,BearingPoint,171,"3,7","3,6","3,8","3,5","3,5","3,7"
Datascientist Lille F/H,Datascientist Lille F/H - Paris 14e (75) - Indeed.fr,ANALYSE INFORMATIQUE DE DONNEES,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Responsable sécurité des systèmes d’information H/F,Responsable sécurité des systèmes d’information H/F - Paris 8e (75) - Indeed.fr,Polyconseil,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RESPONSABLE SECURITE CLOUD F/H,RESPONSABLE SECURITE CLOUD F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
REFERENT OUTIL DU SOUTIEN AUX UTILISATEURS (F/H),REFERENT OUTIL DU SOUTIEN AUX UTILISATEURS (F/H) - Paris 12e (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist confirmé,Data Scientist confirmé - Paris (75) - Indeed.fr,Data Recrutement,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Responsable du H Lab (H/F),Responsable du H Lab (H/F) - Pantin (93) - Indeed.fr,Hermès,Hermès,144,"4,2","4,1","3,9","3,6","3,7","4,1"
Développeur / Data Engineer,Développeur / Data Engineer - Paris 2e (75) - Indeed.fr,Sept-Lieues,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chef de projet technique F/H,Chef de projet technique F/H - Paris 16e (75) - Indeed.fr,BLUECODERS,Bluecoders,4,"5,0","5,0","5,0","5,0","5,0","5,0"
Consultant décisionnel (H/F),Consultant décisionnel (H/F) - 75001 Paris 1er - Indeed.fr,MANAJOB,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RESPONSABLE COORDINATION DES APPLICATIONS – F/H,RESPONSABLE COORDINATION DES APPLICATIONS – F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur Python et Big Data & Développeur Back-end,Ingénieur Python et Big Data & Développeur Back-end - 75019 Paris 19e - Indeed.fr,Onogone,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Adjoint du Responsable du Service Statistique,Adjoint du Responsable du Service Statistique - 75017 Paris 17e - Indeed.fr,UNICEM,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
REFERENT OUTIL DU SOUTIEN AUX UTILISATEURS F/H,REFERENT OUTIL DU SOUTIEN AUX UTILISATEURS F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ADMINISTRATEUR RESEAUX ET SECURITE (F/H),ADMINISTRATEUR RESEAUX ET SECURITE (F/H) - Paris (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXPERT DU SI CONTROLE AUX FRONTIERES MANUEL (F/H),EXPERT DU SI CONTROLE AUX FRONTIERES MANUEL (F/H) - Paris 12e (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DIRECTEUR TECHNIQUE CLOUD (F/H),DIRECTEUR TECHNIQUE CLOUD (F/H) - Paris (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Developer Advocate, Cloud DevOps","Developer Advocate, Cloud DevOps - Paris (75) - Indeed.fr",Google,Google,2,"4,3","4,2","4,0","3,6","3,9","4,2"
INTEGRATEUR D’APPLICATIONS DU POSTE DE TRAVAIL 2018-150570 F/H,INTEGRATEUR D’APPLICATIONS DU POSTE DE TRAVAIL 2018-150570 F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur Poste de Travail H/F,Ingénieur Poste de Travail H/F - Paris (75) - Indeed.fr,UniWare,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DIRECTEUR DE PROGRAMME CLOUD F/H,DIRECTEUR DE PROGRAMME CLOUD F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur DevOps Cloud Azure H/F,Ingénieur DevOps Cloud Azure H/F - Paris 8e (75) - Indeed.fr,Polyconseil,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Date Scientist / Data Architect,Date Scientist / Data Architect - Issy-les-Moulineaux (92) - Indeed.fr,Bluecoders,Bluecoders,4,"5,0","5,0","5,0","5,0","5,0","5,0"
CHEF DE PROJET DRIVE ET PARTAGE EN LIGNE (F/H),CHEF DE PROJET DRIVE ET PARTAGE EN LIGNE (F/H) - Paris (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist Fidélisation & Animation Clients F/H,Data Scientist Fidélisation & Animation Clients F/H - Ivry-sur-Seine (94) - Indeed.fr,Fnac-Darty,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chef de projet technique / intégrateur d’exploitation H/F,Chef de projet technique / intégrateur d’exploitation H/F - 75011 Paris 11e - Indeed.fr,Médecins sans frontières,Médecins Sans Frontières,37,"4,3","3,5","3,3","3,1","3,7","4,3"
Backend Developer - Data Engineer,Backend Developer - Data Engineer - Boulogne-Billancourt (92) - Indeed.fr,Sidetrade,Sidetrade,6,"3,5","2,8","2,4","3,0","2,4","3,2"
Data Scientist - CDI,Data Scientist - CDI - Rueil-Malmaison (92) - Indeed.fr,Fed IT,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Paris - Technicien informatique F/H,Paris - Technicien informatique F/H - Paris 8e (75) - Indeed.fr,EKIMETRICS SA,Ekimetrics,2,"2,5","2,5","3,0","3,5","3,0","4,0"
TECHNICIEN DE PRODUCTION RESEAUX ET SECURITE (F/H),TECHNICIEN DE PRODUCTION RESEAUX ET SECURITE (F/H) - Paris (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur Cloud / DevOps,Ingénieur Cloud / DevOps - 92120 Montrouge - Indeed.fr,AbilityShared,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist (H/F),Data Scientist (H/F) - Paris (75) - Indeed.fr,mycommunIT,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieurs Cloud F/H,Ingénieurs Cloud F/H - Paris 1er (75) - Indeed.fr,UNIWARE GLOBAL SERVICES,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DATA SCIENTIST SENIOR (H/F),DATA SCIENTIST SENIOR (H/F) - Paris (75) - Indeed.fr,Harnham,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur Système et Réseaux (F/H),Ingénieur Système et Réseaux (F/H) - Paris (75) - Indeed.fr,Kelkoo,Kelkoo,9,"3,8","4,1","3,4","3,0","3,6","4,0"
GESTIONNAIRE BDD Data scientist (H/F),GESTIONNAIRE BDD Data scientist (H/F) - 92150 Suresnes - Indeed.fr,Aramis,ARAMIS,24,"4,2","3,9","3,8","3,7","3,7","4,2"
Data Scientist - Sport,Data Scientist - Sport - Paris (75) - Indeed.fr,Sept Lieues,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Business Analyst (h/f) - Paris,Business Analyst (h/f) - Paris - Paris (75) - Indeed.fr,Maisons du Monde,Maisons du Monde,330,"3,5","3,3","3,1","2,8","3,0","3,3"
Data Scientist Senior (connaissance client) H/F,Data Scientist Senior (connaissance client) H/F - 92649 Boulogne-Billancourt - Indeed.fr,Solocal Group,Solocal Group,39,"3,4","3,5","3,7","2,6","2,8","3,1"
TECHNICIEN HELPDESK NUMERIQUE (F/H),TECHNICIEN HELPDESK NUMERIQUE (F/H) - Paris 12e (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Developer Advocate, Cloud DevOps","Developer Advocate, Cloud DevOps - Paris (75) - Indeed.fr",Google,Google,2,"4,3","4,2","4,0","3,6","3,9","4,2"
TECHNICIEN SUPPORT NUMERIQUE (F/H),TECHNICIEN SUPPORT NUMERIQUE (F/H) - Paris (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieurs Devops F/H,Ingénieurs Devops F/H - Paris 1er (75) - Indeed.fr,UNIWARE GLOBAL SERVICES,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TECHNICIEN PILOTAGE (F/H),TECHNICIEN PILOTAGE (F/H) - Paris (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DATA SCIENTIST H/F,DATA SCIENTIST H/F - 92100 Boulogne-Billancourt - Indeed.fr,Edgar People,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur Système UNIX / Linux (H/F),Ingénieur Système UNIX / Linux (H/F) - Paris (75) - Indeed.fr,UniWare,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur DevOps Senior H/F,Développeur DevOps Senior H/F - 78114 Magny-les-Hameaux - Indeed.fr,Safran,Safran,1,"4,0","4,0","3,9","3,6","3,6","3,8"
Data engineer (H/F),Data engineer (H/F) - Paris (75) - Indeed.fr,mycommunIT,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
INGENIEUR SPECIALISE LOGICIELS LIBRES (F/H),INGENIEUR SPECIALISE LOGICIELS LIBRES (F/H) - Paris (75) - Indeed.fr,Ministère de l'intérieur - DSIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Technicien de support de proximité H/F,Technicien de support de proximité H/F - Paris (75) - Indeed.fr,INTERWAY,Interway,18,"3,4","3,2","2,9","2,8","3,2","3,5"
Formateur en alarme-intrusion-vidéosurveillance-contrôle d'accès,Formateur en alarme-intrusion-vidéosurveillance-contrôle d'accès - Paris (75) - Indeed.fr,Def'inov formation,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Technicien informatique F/H,Technicien informatique F/H - Sorbonne (75) - Indeed.fr,SORBONNE UNIVERSITE,Sorbonne université,3,"4,0","4,0","2,3","3,0","4,0","4,0"
Backend Developer - Data Engineer,Backend Developer - Data Engineer - Boulogne-Billancourt (92) - Indeed.fr,Sidetrade,Sidetrade,6,"3,5","2,8","2,4","3,0","2,4","3,2"
INGENIEUR SPECIALISE LOGICIELS LIBRES 2019-151378 F/H,INGENIEUR SPECIALISE LOGICIELS LIBRES 2019-151378 F/H - Paris 12e (75) - Indeed.fr,DIRECTION GENERALE DES SYSTEMES D'INFORMATION ET DE COMMUNICATION,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Linux Systems Administrator,Linux Systems Administrator - Paris (75) - Indeed.fr,Mention,mention,6,"3,2","3,8","3,3","3,8","2,5","3,5"
EMEA Senior Software Engineer - Machine Learning M/F,EMEA Senior Software Engineer - Machine Learning M/F - Paris (75) - Indeed.fr,Ubisoft,Ubisoft,190,"4,0","4,0","3,3","3,4","3,5","4,1"
Data Scientist Confirmé (H/F),Data Scientist Confirmé (H/F) - Issy-les-Moulineaux (92) - Indeed.fr,nextgen RH,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senior Machine Learning Scientist,Senior Machine Learning Scientist - Paris (75) - Indeed.fr,ProClinical,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Engineer (H/F) – Plateforme d’entertainment,Data Engineer (H/F) – Plateforme d’entertainment - Paris (75) - Indeed.fr,Skillink,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur / Data Engineer,Développeur / Data Engineer - Paris 2e (75) - Indeed.fr,Sept Lieues,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - L'Haÿ-les-Roses (94) - Indeed.fr,Clémentine,Clémentine,2,"2,5","3,0","3,0","2,5","2,0","3,5"
Data Engineer - FinTech,Data Engineer - FinTech - Paris (75) - Indeed.fr,Sept Lieues,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data scientist Paris,Data scientist Paris - Paris (75) - Indeed.fr,MALT,Malt,4,"3,8","3,8","4,0","3,5","3,0","3,5"
Ingénieur système Linux H/F,Ingénieur système Linux H/F - Paris (75) - Indeed.fr,UniWare,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data Scientist,Data Scientist - Malakoff (92) - Indeed.fr,L'AgenceRP,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CONSULTANT DATA & MACHINE LEARNING F/H,CONSULTANT DATA & MACHINE LEARNING F/H - Paris (75) - Indeed.fr,Nexworld,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Scala/ Spark,Développeur Scala/ Spark - 75002 Paris 2e - Indeed.fr,BeNext,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Docteur ou Ingénieur R&D (H/F) / Data Scientist position,Docteur ou Ingénieur R&D (H/F) / Data Scientist position - Paris (75) - Indeed.fr,Paris (75),,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur iOS / Développeuse iOS - [CDI],Développeur iOS / Développeuse iOS - [CDI] - Levallois-Perret (92) - Indeed.fr,Azerty Jobs,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DATA SCIENTIST - ITALIAN SPEAKING,DATA SCIENTIST - ITALIAN SPEAKING - Paris (75) - Indeed.fr,Harnham,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senior Data Analyst / M&A Transaction Services (H/F),Senior Data Analyst / M&A Transaction Services (H/F) - Paris (75) - Indeed.fr,Deloitte,Deloitte,7,"4,0","3,4","3,7","3,7","3,6","3,8"
Full-Stack Developer for SAP Conversational AI (F/M),Full-Stack Developer for SAP Conversational AI (F/M) - Paris (75) - Indeed.fr,SAP,SAP,1,"4,3","4,1","4,0","3,9","3,8","4,1"
DATA SCIENTIST - CONFIRMÉ (3/4ANS XP) #MACHINE LEARNING #RECHERCHE #MUSIQUE - H/F,DATA SCIENTIST - CONFIRMÉ (3/4ANS XP) #MACHINE LEARNING #RECHERCHE #MUSIQUE - H/F - Boulogne-Billancourt (92) - Indeed.fr,Urban Linker,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Principal - Rider Growth - Paris,Principal - Rider Growth - Paris - Paris (75) - Indeed.fr,Via,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senior Data Scientist (CDI) H/F,Senior Data Scientist (CDI) H/F - Paris (75) - Indeed.fr,Adoc Talent Management,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Stagiaire data scientist,Stagiaire data scientist - Paris (75) - Indeed.fr,Shapr,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senior Product Owner (F/H),Senior Product Owner (F/H) - Paris (75) - Indeed.fr,AXA General Insurance,AXA,1,"3,9","3,8","3,6","3,4","3,5","3,7"
