Titre,Titre2,Nom,Nom2,Avis,Note Générale,Équilibre vie professionnelle / personnelle,Salaire/Avantages sociaux,Sécurité de l'emploi/Évolution de carrière,Management,Culture d'entreprise
BUSINESS ANALYST,BUSINESS ANALYST - TOULOUSE (31) - INDEED.FR,Informatique MSA,,,,,,,,
INGÉNIEUR RF MMW DESIGN / VÉHICULES AUTONOMES F/H,INGÉNIEUR RF MMW DESIGN / VÉHICULES AUTONOMES F/H - TOULOUSE (31) - INDEED.FR,ALLIGATOR,,,,,,,,
DÉVELOPPEUR DÉCISIONNEL SQL,DÉVELOPPEUR DÉCISIONNEL SQL - SAINT-LOUBÈS (33) - INDEED.FR,CORDON ELECTRONICS,CORDON ELECTRONICS,30.0,"3,6","3,7","3,2","2,8","3,2","3,2"
INGÉNIEUR CHARGÉ D'ÉTUDES CONCEPTION SYSTÈMES MÉCANIQUES (H/F),INGÉNIEUR CHARGÉ D'ÉTUDES CONCEPTION SYSTÈMES MÉCANIQUES (H/F) - 31000 TOULOUSE - INDEED.FR,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
LEADER TECHNIQUE BI H/F (BORDEAUX),LEADER TECHNIQUE BI H/F (BORDEAUX) - BORDEAUX (33) - INDEED.FR,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
WESTERN EUROPE FINANCE & SALES OPERATIONS SENIOR MANAGER (FSO),WESTERN EUROPE FINANCE & SALES OPERATIONS SENIOR MANAGER (FSO) - BORDEAUX (33) - INDEED.FR,Intuitive Surgical,,,,,,,,
RESPONSABLE MARKETING ACQUISITION ET PERFORMANCE,RESPONSABLE MARKETING ACQUISITION ET PERFORMANCE - BORDEAUX (33) - INDEED.FR,JeChange,,,,,,,,
CONSULTANT GSUITE BUSINESS ANALYST / CHANGE H/F,CONSULTANT GSUITE BUSINESS ANALYST / CHANGE H/F - OCCITANIE - INDEED.FR,Devoteam,Devoteam,42.0,"3,9","3,7","3,4","3,7","3,7","3,8"
"CONSULTANT JAVA, J2EE H/F (PAU)","CONSULTANT JAVA, J2EE H/F (PAU) - BORDEAUX (33) - INDEED.FR",Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
DÉVELOPPEUR WEB,DÉVELOPPEUR WEB - OCCITANIE - INDEED.FR,Devoteam,Devoteam,42.0,"3,9","3,7","3,4","3,7","3,7","3,8"
STAGIAIRE DATA SCIENTIST GÉO BIG DATA,STAGIAIRE DATA SCIENTIST GÉO BIG DATA - 31700 BLAGNAC - INDEED.FR,Gisaïa,,,,,,,,
ADMINISTRATEUR SYSTÈME UNIX/LINUX H/F - MONTPELLIER,ADMINISTRATEUR SYSTÈME UNIX/LINUX H/F - MONTPELLIER - OCCITANIE - INDEED.FR,Capgemini,Capgemini,6.0,"3,8","3,7","3,3","3,6","3,3","3,6"
ANALYSTE GESTION NAVIGABILITE (H/F) - TOULOUSE,ANALYSTE GESTION NAVIGABILITE (H/F) - TOULOUSE - TOULOUSE (31) - INDEED.FR,DERICHEBOURG ATIS AERONAUTIQUE,Derichebourg,353.0,"3,5","3,4","3,2","3,0","3,0","3,1"
PRICING ANALYST H/F,PRICING ANALYST H/F - LYON (69) - INDEED.FR,Novencia,Novencia,5.0,"5,0","5,0","5,0","5,0","5,0","5,0"
DÉVELOPPEUR SUR UN CENTRE DE SERVICE DIGITAL - LYON H/F,DÉVELOPPEUR SUR UN CENTRE DE SERVICE DIGITAL - LYON H/F - LYON (69) - INDEED.FR,Novencia,Novencia,5.0,"5,0","5,0","5,0","5,0","5,0","5,0"
PRODUCT DATA ANALYST - BI - H/F,PRODUCT DATA ANALYST - BI - H/F - PARIS (75) - INDEED.FR,Valeo,Valeo,2.0,"4,0","3,6","3,9","3,4","3,5","3,7"
DATA ANALYST DIGITAL BANKING (H/F) EN STAGE,DATA ANALYST DIGITAL BANKING (H/F) EN STAGE - RHÔNE - INDEED.FR,Fives,FIVES,128.0,"3,2","3,1","3,1","2,8","2,8","2,9"
DATA ANALYST / DATA VISUALISATION CONSULTANT (F/H),DATA ANALYST / DATA VISUALISATION CONSULTANT (F/H) - PARIS (75) - INDEED.FR,KONEKT,,,,,,,,
ANALYSTE DÉVELOPPEUR DATASTAGE - COGNOS,ANALYSTE DÉVELOPPEUR DATASTAGE - COGNOS - LYON (69) - INDEED.FR,GFI,GFI,108.0,"3,3","3,4","2,8","2,8","2,9","3,0"
DATA QUALITY ANALYST H/F,DATA QUALITY ANALYST H/F - PARIS (75) - INDEED.FR,Volvo,Volvo,2.0,"4,1","4,0","4,0","3,6","3,6","3,9"
IT GRADUATE PROGRAM - DATA ENGINEER (H/F),IT GRADUATE PROGRAM - DATA ENGINEER (H/F) - LYON (69) - INDEED.FR,BNP Paribas Personal Finance,BNP Paribas Personal Finance,96.0,"4,0","4,0","3,9","3,6","3,6","3,8"
TRADING SUPPORT ANALYST,TRADING SUPPORT ANALYST - PARIS (75) - INDEED.FR,Lucky Cart,,,,,,,,
DATA ANALYST ÉNERGIE (H/F) LYON (69),DATA ANALYST ÉNERGIE (H/F) LYON (69) - LYON (69) - INDEED.FR,AMETIX,AMETIX,2.0,"4,5","4,5","4,5","4,5","4,5","4,5"
DATA ANALYST JUNIOR,DATA ANALYST JUNIOR - LYON (69) - INDEED.FR,UNTIENOTS,,,,,,,,
DATA SCIENTIST JUNIOR H/F,DATA SCIENTIST JUNIOR H/F - SAINT-DENIS (93) - INDEED.FR,MCS GROUPE,,,,,,,,
JUNIOR DATA ANALYST F/H,JUNIOR DATA ANALYST F/H - LYON 8E (69) - INDEED.FR,MCS GROUPE,,,,,,,,
ANALYSTE DATA & DIGITAL MEDIA H/F,ANALYSTE DATA & DIGITAL MEDIA H/F - PARIS (75) - INDEED.FR,Sham,SHAM,3.0,"4,3","4,3","3,3","3,0","3,7","3,7"
ALTERNANCE – DATA ANALYST DEBUTANT (H/F),ALTERNANCE – DATA ANALYST DEBUTANT (H/F) - PARIS (75) - INDEED.FR,L'AgenceRP,,,,,,,,
DATA ANALYST,DATA ANALYST - PARIS (75) - INDEED.FR,L'AgenceRP,,,,,,,,
DATA ANALYST-DATA SCIENTIST (H/F),DATA ANALYST-DATA SCIENTIST (H/F) - LYON 7E (69) - INDEED.FR,Young App,,,,,,,,
DATA ANALYST (H/F),DATA ANALYST (H/F) - 93100 MONTREUIL - INDEED.FR,MALT,Malt,4.0,"3,8","3,8","4,0","3,5","3,0","3,5"
DATA ANALYST ÉNERGIE LYON (69) F/H,DATA ANALYST ÉNERGIE LYON (69) F/H - LYON 1ER (69) - INDEED.FR,GroupM,GroupM,99.0,"3,9","3,8","3,5","3,4","3,5","3,8"
DATA ANALYST (H/F),DATA ANALYST (H/F) - PARIS (75) - INDEED.FR,SpeedMedia Services,,,,,,,,
MÉDIA TRADER & DATA ANALYST,MÉDIA TRADER & DATA ANALYST - LYON (69) - INDEED.FR,EDF Trading,EDF,1.0,"4,0","3,9","3,9","3,6","3,5","3,7"
CUSTOMER DATA ANALYST (H/F),CUSTOMER DATA ANALYST (H/F) - PARIS (75) - INDEED.FR,Kaizen Data,,,,,,,,
DATA ANALYST - H/F,DATA ANALYST - H/F - 69258 LYON - INDEED.FR,Veolia,Veolia,2.0,"3,6","3,5","3,5","3,2","3,1","3,3"
STAGIAIRE DATA ANALYST,STAGIAIRE DATA ANALYST - ÉCULLY (69) - INDEED.FR,FERMINE DANIEL,,,,,,,,
DATA ANALYST QLIKVIEW/QLIKSENSE F/H,DATA ANALYST QLIKVIEW/QLIKSENSE F/H - PARIS (75) - INDEED.FR,ATIH (Agence technique de l'information sur l'hospitalisation),,,,,,,,
DATA ANALYST H/F,DATA ANALYST H/F - PARIS (75) - INDEED.FR,AVISIA ALPES,,,,,,,,
DATA ANALYST (H/F) - CDI,DATA ANALYST (H/F) - CDI - PARIS 9E (75) - INDEED.FR,Zenika,,,,,,,,
DATA MANAGEMENT- CLINICAL TRIAL ANALYST (H/F),DATA MANAGEMENT- CLINICAL TRIAL ANALYST (H/F) - MARCY-L'ÉTOILE (69) - INDEED.FR,Société Générale,Société Générale,2.0,"3,9","3,8","3,6","3,6","3,5","3,7"
DATA ANALYST,DATA ANALYST - PARIS 16E (75) - INDEED.FR,Happn,,,,,,,,
DATA ANALYST,DATA ANALYST - 75008 PARIS 8E - INDEED.FR,VINCI energies,Vinci Energies,94.0,"3,9","3,7","3,7","3,6","3,6","3,9"
STRATEGY & BUSINESS ANALYST H/F,STRATEGY & BUSINESS ANALYST H/F - LYON (69) - INDEED.FR,Renault,Renault,3.0,"4,0","3,9","3,7","3,5","3,6","3,8"
JUNIOR DATA ANALYST,JUNIOR DATA ANALYST - PARIS 2E (75) - INDEED.FR,Micropole,MICROPOLE,11.0,"3,5","3,8","3,4","3,0","3,0","3,6"
PRICING ANALYST H/F,PRICING ANALYST H/F - LYON (69) - INDEED.FR,Sodicam² - Groupe Renault,Sodicam,2.0,"4,5","5,0","5,0","4,0","4,0","4,0"
DATA ANALYST H/F,DATA ANALYST H/F - 92290 CHÂTENAY-MALABRY - INDEED.FR,Davidson consulting,DAVIDSON CONSULTING,9.0,"4,0","3,4","3,0","3,0","3,6","4,3"
,,INTEAM,,,,,,,,
TRADING SUPPORT ANALYST,TRADING SUPPORT ANALYST - PARIS (75) - INDEED.FR,Valeo,Valeo,2.0,"4,0","3,6","3,9","3,4","3,5","3,7"
,,Volvo Group,Volvo,2.0,"4,1","4,0","4,0","3,6","3,6","3,9"
,,Innov'ICTion,,,,,,,,
,,Speedmedia,,,,,,,,
,,Sham,SHAM,3.0,"4,3","4,3","3,3","3,0","3,7","3,7"
PROFIL FULL DEVOPS,PROFIL FULL DEVOPS - LYON (69) - INDEED.FR,Groupe-Casino,Groupe CASINO,135.0,"3,5","3,3","3,2","3,2","3,1","3,4"
,,Jellysmack,Jellysmack,11.0,"4,4","4,2","4,0","4,1","4,2","4,4"
STAGE : ANALYSTE DÉVELOPPEUR BI (H/F),STAGE : ANALYSTE DÉVELOPPEUR BI (H/F) - LYON (69) - INDEED.FR,Atos,ATOS,2.0,"3,6","3,6","3,3","3,2","3,2","3,4"
BUSINESS ANALYST H/F,BUSINESS ANALYST H/F - PARIS (75) - INDEED.FR,Exponentiel,,,,,,,,
MEDIA TRADER ET DATA ANALYST (CDI),MEDIA TRADER ET DATA ANALYST (CDI) - TASSIN-LA-DEMI-LUNE (69) - INDEED.FR,BNP Paribas,BNP Paribas,2.0,"3,9","3,9","3,7","3,6","3,5","3,8"
ADVERTISING DATA ANALYST,ADVERTISING DATA ANALYST - 75009 PARIS 9E - INDEED.FR,MALT,Malt,4.0,"3,8","3,8","4,0","3,5","3,0","3,5"
DATA ANALYST,DATA ANALYST - PARIS (75) - INDEED.FR,KELTIS,,,,,,,,
DATA ANALYST M/F,DATA ANALYST M/F - LYON (69) - INDEED.FR,Publicis Media,Publicis Media,17.0,"3,4","3,9","3,3","2,9","3,3","3,6"
DATA ANALYST DIGITAL BANKING (H/F) EN STAGE,DATA ANALYST DIGITAL BANKING (H/F) EN STAGE - LYON (69) - INDEED.FR,SCOR,SCOR,211.0,"3,4","3,6","3,0","2,8","3,1","2,9"
GAME DATA ANALYST,GAME DATA ANALYST - PARIS (75) - INDEED.FR,ADECCO PME,Adecco,14.0,"3,8","3,7","3,3","3,1","3,5","3,6"
MEDIA TRADER & DATA ANALYST F/H,MEDIA TRADER & DATA ANALYST F/H - LYON 1ER (69) - INDEED.FR,Ubisoft,Ubisoft,190.0,"4,0","4,0","3,3","3,4","3,5","4,1"
CDI - DATA ANALYST - H/F,CDI - DATA ANALYST - H/F - PARIS (75) - INDEED.FR,REGULATION PARTNERS,,,,,,,,
SOCIAL DATA ANALYST,SOCIAL DATA ANALYST - PARIS (75) - INDEED.FR,Manpower,Manpower,14.0,"3,8","3,7","3,3","3,2","3,5","3,6"
STAGE : CONSULTANT DATA & INNOVATION EN TRANSPORT ET MOBILITÉ DURABLE,STAGE : CONSULTANT DATA & INNOVATION EN TRANSPORT ET MOBILITÉ DURABLE - LYON (69) - INDEED.FR,Ingeniance,INGENIANCE,18.0,"3,7","3,9","3,8","3,7","3,4","4,0"
ANALYSTE DÉVELOPPEUR COGNOS / DATASTAGE H/F,ANALYSTE DÉVELOPPEUR COGNOS / DATASTAGE H/F - LYON (69) - INDEED.FR,iORGA Group,,,,,,,,
DATA ANALYST - CRM & TRAFIC - CDI- F/H,DATA ANALYST - CRM & TRAFIC - CDI- F/H - CLICHY (92) - INDEED.FR,Bolden,,,,,,,,
GROWTH DATA ANALYST | FINTECH X STARTUP,GROWTH DATA ANALYST | FINTECH X STARTUP - PARIS 8E (75) - INDEED.FR,SESAMm,SESAMm,2.0,"5,0","4,5","5,0","4,5","5,0","5,0"
STAGIAIRE WEB DATA ANALYST,STAGIAIRE WEB DATA ANALYST - PARIS (75) - INDEED.FR,L'AgenceRP,,,,,,,,
DATA ANALYST - DRIVE TO WEB,DATA ANALYST - DRIVE TO WEB - LA DÉFENSE (92) - INDEED.FR,Keyrus,,,,,,,,
IT GRADUATE PROGRAM - DATA ENGINEER (H/F),IT GRADUATE PROGRAM - DATA ENGINEER (H/F) - LYON (69) - INDEED.FR,GroupM,GroupM,99.0,"3,9","3,8","3,5","3,4","3,5","3,8"
,,DCS EASYWARE,DCS EASYWARE,17.0,"2,9","3,1","2,6","2,9","2,6","2,5"
IT BUSINESS ANALYST,IT BUSINESS ANALYST - LYON (69) - INDEED.FR,Saint-Gobain,Saint-Gobain,2.0,"4,0","3,8","3,8","3,5","3,5","3,8"
,,Fed IT,,,,,,,,
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,Renault,Renault,3.0,"4,0","3,9","3,7","3,5","3,6","3,8"
,,LIP - Solutions RH,LIP Interim,17.0,"4,4","4,3","3,9","3,7","4,2","4,3"
,,Advise,,,,,,,,
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
PRICING ANALYSTE INFORMATIQUE H/F,PRICING ANALYSTE INFORMATIQUE H/F - LYON (69) - INDEED.FR,bioMerieux,bioMerieux,355.0,"3,8","3,6","3,8","3,2","3,2","3,6"
BUSINESS ANALYST H/F,BUSINESS ANALYST H/F - 92100 BOULOGNE-BILLANCOURT - INDEED.FR,LOGWARE,LOGWARE,4.0,"4,3","4,7","4,0","4,3","4,3","4,3"
DATA ANALYST (H/F) / FREELANCE,DATA ANALYST (H/F) / FREELANCE - LYON (69) - INDEED.FR,SIDETRADE,Sidetrade,6.0,"3,5","2,8","2,4","3,0","2,4","3,2"
,,Next Phase Recruitment,,,,,,,,
BUSINESS ANALYST H/F,BUSINESS ANALYST H/F - LYON (69) - INDEED.FR,Exolys,,,,,,,,
BUSINESS ANALYST H/F,BUSINESS ANALYST H/F - 92300 LEVALLOIS-PERRET - INDEED.FR,GROUPE SEB,Groupe SEB,82.0,"4,2","4,1","4,0","3,6","3,6","4,0"
BUSINESS ANALYST F/H,BUSINESS ANALYST F/H - VILLEURBANNE (69) - INDEED.FR,POLYCONSEIL,,,,,,,,
DATA ANALYST,DATA ANALYST - ARCUEIL (94) - INDEED.FR,Twist Bioscience,,,,,,,,
DATA ANALYST H/F / FREELANCE,DATA ANALYST H/F / FREELANCE - LYON (69) - INDEED.FR,Exponentiel,,,,,,,,
"SENIOR PROJECT ANALYST, LANGUAGE SERVICES","SENIOR PROJECT ANALYST, LANGUAGE SERVICES - LYON (69) - INDEED.FR",Key Consulting,,,,,,,,
"INTERN, DATA ANALYST","INTERN, DATA ANALYST - PARIS (75) - INDEED.FR",Digital Source,,,,,,,,
DATA ANALYST (H/F),DATA ANALYST (H/F) - RUNGIS (94) - INDEED.FR,Dawan,,,,,,,,
DATA ANALYST TABLEAU JUNIOR,DATA ANALYST TABLEAU JUNIOR - VINCENNES (94) - INDEED.FR,Valeo,Valeo,2.0,"4,0","3,6","3,9","3,4","3,5","3,7"
ALTERNANCE - LICENCE MANAGEMENT DES EQUIPES ET DÉVELOPPEMENT DURABLE (LYON) H/F - H/F,ALTERNANCE - LICENCE MANAGEMENT DES EQUIPES ET DÉVELOPPEMENT DURABLE (LYON) H/F - H/F - LYON (69) - INDEED.FR,OPEN EMPLOI,,,,,,,,
ANALYSTE FONCTIONNEL SI,ANALYSTE FONCTIONNEL SI - 69007 LYON 7E - INDEED.FR,Schibsted Media Group,,,,,,,,
DATA ANALYST FIDÉLISATION & ANIMATION CLIENTS F/H,DATA ANALYST FIDÉLISATION & ANIMATION CLIENTS F/H - IVRY-SUR-SEINE (94) - INDEED.FR,Kapten,KAPTEN,4.0,"4,0","3,5","3,3","3,8","4,0","4,8"
DATA ANALYSTE MASTER DATA SUR LYON 7 (H/F),DATA ANALYSTE MASTER DATA SUR LYON 7 (H/F) - 69007 LYON 7E - INDEED.FR,TINYCLUES,,,,,,,,
DATA ANALYST CONNAISSANCE CLIENTS,DATA ANALYST CONNAISSANCE CLIENTS - PARIS (75) - INDEED.FR,Solvay,Solvay,266.0,"3,9","3,7","3,8","3,4","3,4","3,6"
,,Go Concept,,,,,,,,
STAGE - DATA ANALYST - H/F,STAGE - DATA ANALYST - H/F - SURESNES (92) - INDEED.FR,Evowlve,,,,,,,,
,,Total,Total,1.0,"3,9","3,7","3,6","3,4","3,5","3,6"
DATA ANALYST FIDÉLISATION & ANIMATION CLIENTS F/H,DATA ANALYST FIDÉLISATION & ANIMATION CLIENTS F/H - IVRY-SUR-SEINE (94) - INDEED.FR,Evotec,Evotec,7.0,"3,9","3,2","4,0","2,2","3,2","3,8"
,,Uber,Uber,531.0,"3,8","3,8","3,4","3,0","3,4","3,7"
DATA ANALYST JUNIOR,DATA ANALYST JUNIOR - PARIS (75) - INDEED.FR,LIP - Solutions RH,LIP Interim,17.0,"4,4","4,3","3,9","3,7","4,2","4,3"
DATA ANALYST (H/F),DATA ANALYST (H/F) - PARIS (75) - INDEED.FR,Stat4decision,,,,,,,,
,,Drivy,,,,,,,,
,,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,Ingeniance,INGENIANCE,18.0,"3,7","3,9","3,8","3,7","3,4","4,0"
,,2s 2i Solutions & Services,,,,,,,,
SR. SALESFORCE ANALYST,SR. SALESFORCE ANALYST - SAINT-PRIEST (69) - INDEED.FR,Keyrus,Keyrus,10.0,"3,8","3,4","3,0","2,8","3,2","3,2"
,,Micropole,MICROPOLE,11.0,"3,5","3,8","3,4","3,0","3,0","3,6"
ANALYSTE DÉCISIONNEL F/H,ANALYSTE DÉCISIONNEL F/H - LYON 9E (69) - INDEED.FR,Grupo Norconsulting SL,,,,,,,,
ITS CYBER SECURITY OPERATIONS CENTER (SOC) ANALYST M/F,ITS CYBER SECURITY OPERATIONS CENTER (SOC) ANALYST M/F - LYON (69) - INDEED.FR,BLUECODERS,Bluecoders,4.0,"5,0","5,0","5,0","5,0","5,0","5,0"
DATA OPS ENGINEER H/F,DATA OPS ENGINEER H/F - 92300 LEVALLOIS-PERRET - INDEED.FR,BNP Paribas Personal Finance,BNP Paribas Personal Finance,96.0,"4,0","4,0","3,9","3,6","3,6","3,8"
STAGE ANALYSTE PRICING H/F,STAGE ANALYSTE PRICING H/F - LYON (69) - INDEED.FR,KAIZEN SOLUTIONS,Kaizen IT,47.0,"3,7","3,7","3,1","3,3","3,5","3,7"
DATA ANALYST USINES - BUSINESS ANALYTICS (H/F),DATA ANALYST USINES - BUSINESS ANALYTICS (H/F) - GUYANCOURT (78) - INDEED.FR,effektiv,,,,,,,,
ANALYSTE FONCTIONNEL BUSINESS INTELLIGENCE F/H,ANALYSTE FONCTIONNEL BUSINESS INTELLIGENCE F/H - LYON 7E (69) - INDEED.FR,OUI.sncf,OUI.sncf,7.0,"3,4","3,9","3,4","3,6","2,6","3,3"
,,Atos,ATOS,2.0,"3,6","3,6","3,3","3,2","3,2","3,4"
STAGE - DÉVELOPPEUR PORTAIL COLLABORATIF AVANCÉ H/F,STAGE - DÉVELOPPEUR PORTAIL COLLABORATIF AVANCÉ H/F - LYON (69) - INDEED.FR,Uniware Global Services,,,,,,,,
,,Uniware Global Services,,,,,,,,
MARKETING DATA ANALYST - BLÉDINA (H/F),MARKETING DATA ANALYST - BLÉDINA (H/F) - LIMONEST (69) - INDEED.FR,Ubisoft,Ubisoft,190.0,"4,0","4,0","3,3","3,4","3,5","4,1"
STAGE - OPERATIONS PROJECTS & DATA ANALYST (H/F),STAGE - OPERATIONS PROJECTS & DATA ANALYST (H/F) - PARIS (75) - INDEED.FR,Sia Partners,Sia Partners,7.0,"4,0","4,2","4,2","4,0","3,0","4,2"
BUSINESS ANALYST- LYON- MONTREAL ASSCOCIATES,BUSINESS ANALYST- LYON- MONTREAL ASSCOCIATES - LYON (69) - INDEED.FR,Younited Credit,,,,,,,,
DATA ANALYST (STAGE),DATA ANALYST (STAGE) - PARIS (75) - INDEED.FR,Dataiku,,,,,,,,
PREDICTIVE MAINTENANCE PROJECT MANAGER UPTIME & DIGITALIZATION,PREDICTIVE MAINTENANCE PROJECT MANAGER UPTIME & DIGITALIZATION - LYON (69) - INDEED.FR,DataGenius,,,,,,,,
STAGE - CONTRÔLEUR FINANCIER / DATA ANALYST,STAGE - CONTRÔLEUR FINANCIER / DATA ANALYST - PUTEAUX (92) - INDEED.FR,KAIZEN SOLUTIONS,Kaizen IT,47.0,"3,7","3,7","3,1","3,3","3,5","3,7"
PREDICTIVE MAINTENANCE PROJECT MANAGER UPTIME & DIGITALIZATION,PREDICTIVE MAINTENANCE PROJECT MANAGER UPTIME & DIGITALIZATION - LYON (69) - INDEED.FR,Société Générale,Société Générale,2.0,"3,9","3,8","3,6","3,6","3,5","3,7"
,,KAIZEN SOLUTIONS,Kaizen IT,47.0,"3,7","3,7","3,1","3,3","3,5","3,7"
BUSINESS ANALYST,BUSINESS ANALYST - PARIS (75) - INDEED.FR,HumainEA,,,,,,,,
,,Uber,Uber,531.0,"3,8","3,8","3,4","3,0","3,4","3,7"
DATA ANALYST INTERN,DATA ANALYST INTERN - PARIS (75) - INDEED.FR,LDLC,LDLC,7.0,"4,7","4,3","3,8","4,0","3,8","3,3"
,,Mazars,Mazars,286.0,"3,8","3,4","3,4","3,5","3,3","3,6"
DATA ANALYST JUNIOR,DATA ANALYST JUNIOR - PARIS (75) - INDEED.FR,INSIDE LYON,,,,,,,,
DATA ANALYST (F/H),DATA ANALYST (F/H) - PARIS (75) - INDEED.FR,UNTIENOTS,,,,,,,,
WEB ANALYST JUNIOR - STAGE (F/H),WEB ANALYST JUNIOR - STAGE (F/H) - CLICHY (92) - INDEED.FR,HiFiBiO Therapeutics,,,,,,,,
DATA ANALYST/DATA SCIENTIST (H/F),DATA ANALYST/DATA SCIENTIST (H/F) - 69002 LYON 2E - INDEED.FR,emagine,,,,,,,,
CDI- GLOBAL HEAD OF CLINICAL DATA MANAGEMENT H/F,CDI- GLOBAL HEAD OF CLINICAL DATA MANAGEMENT H/F - CRAPONNE (69) - INDEED.FR,One2Team,One2team,4.0,"3,5","3,5","3,5","2,8","3,0","3,0"
ASSISTANT ANALYSTE DES DONNÉES - STAGE (H/F),ASSISTANT ANALYSTE DES DONNÉES - STAGE (H/F) - PARIS (75) - INDEED.FR,IPANEMA CONSULTING,,,,,,,,
STAGE - SUPPORT ÉQUIPE SUPPLY & DEMAND (F/H),STAGE - SUPPORT ÉQUIPE SUPPLY & DEMAND (F/H) - CRAPONNE (69) - INDEED.FR,PLES Convergence,,,,,,,,
DATA ANALYST,DATA ANALYST - PARIS (75) - INDEED.FR,IT-CE,IT-CE,8.0,"4,1","4,1","3,5","3,3","4,3","4,2"
BUSINESS ANALYST - H/F,BUSINESS ANALYST - H/F - LYON (69) - INDEED.FR,Natixis,Natixis,357.0,"3,9","3,9","3,8","3,4","3,6","3,7"
,,Facebook,Facebook,431.0,"4,2","4,0","3,9","3,6","3,6","4,1"
SOFTWARE DEVELOPER M/F,SOFTWARE DEVELOPER M/F - LYON (69) - INDEED.FR,Natixis,Natixis,357.0,"3,9","3,9","3,8","3,4","3,6","3,7"
,,Uniware Global Services,,,,,,,,
ANALYSTE TRANSACTION SERVICES SECTEUR INDUSTRIES F/H,ANALYSTE TRANSACTION SERVICES SECTEUR INDUSTRIES F/H - LYON 1ER (69) - INDEED.FR,Uniware Global Services,,,,,,,,
BUSINESS ANALYSTE H/F,BUSINESS ANALYSTE H/F - LYON (69) - INDEED.FR,Kaizendata,,,,,,,,
DATA SCIENTIST H/F,DATA SCIENTIST H/F - LEVALLOIS-PERRET (92) - INDEED.FR,L'Oréal,L'Oréal,2.0,"4,2","3,8","4,0","3,7","3,8","4,0"
DÉVELOPPEUR C# MVC .NET,DÉVELOPPEUR C# MVC .NET - 69578 LIMONEST - INDEED.FR,Stereolabs,,,,,,,,
,,FABDEV,,,,,,,,
RESPONSABLE INFORMATIQUE (H/F),RESPONSABLE INFORMATIQUE (H/F) - LYON (69) - INDEED.FR,SESAMm,SESAMm,2.0,"5,0","4,5","5,0","4,5","5,0","5,0"
,,Digital Source,,,,,,,,
ANALYSTE CONCEPTEUR.NET/ SQL SERVER F/H,ANALYSTE CONCEPTEUR.NET/ SQL SERVER F/H - LYON 3E (69) - INDEED.FR,Faurecia,Faurecia,1.0,"3,7","3,4","3,7","3,2","3,2","3,5"
,,FunFacts,,,,,,,,
,,MALT,Malt,4.0,"3,8","3,8","4,0","3,5","3,0","3,5"
,,MP DATA,,,,,,,,
,,Gameloft,Gameloft,67.0,"3,8","3,8","3,2","3,0","3,2","3,5"
,,BI Consulting,,,,,,,,
,,Uniware Global Services,,,,,,,,
,,Uniware Global Services,,,,,,,,
,,HIGHTEAM,,,,,,,,
FINANCIAL DATA ANALYST,FINANCIAL DATA ANALYST - NANTERRE (92) - INDEED.FR,Airbnb,Airbnb,162.0,"4,1","3,8","3,7","3,4","3,6","3,9"
ANALYSTE/DÉVELOPPEUR DÉCISIONNEL SQL (H/F),ANALYSTE/DÉVELOPPEUR DÉCISIONNEL SQL (H/F) - FRANCE - INDEED.FR,Santiane,Santiane.fr,28.0,"3,3","3,1","3,4","3,2","3,2","3,2"
,,Dailymotion,Dailymotion,10.0,"3,9","4,0","3,4","3,1","3,3","4,5"
BUSINESS & DATA ANALYST (INTERN),BUSINESS & DATA ANALYST (INTERN) - PARIS (75) - INDEED.FR,MP DATA,,,,,,,,
,,Natixis,Natixis,357.0,"3,9","3,9","3,8","3,4","3,6","3,7"
"INTERNSHIP - DATA ANALYST FRANCE, ANALYTICS","INTERNSHIP - DATA ANALYST FRANCE, ANALYTICS - PARIS (75) - INDEED.FR",AXA,AXA,1.0,"3,9","3,8","3,6","3,4","3,5","3,7"
,,Saur,GROUPE SAUR,57.0,"3,6","3,6","3,4","3,1","3,1","3,3"
,,Dathena,,,,,,,,
,,L'AgenceRP,,,,,,,,
INGENIEUR D'ETUDE FULL STACK JAVA / ANGULAR F/H,INGENIEUR D'ETUDE FULL STACK JAVA / ANGULAR F/H - LYON 1ER (69) - INDEED.FR,Cardiologs,,,,,,,,
INTERNSHIP - DATA ANALYST FRANCE,INTERNSHIP - DATA ANALYST FRANCE - PARIS (75) - INDEED.FR,Vekia,,,,,,,,
STAGE : ANALYSTE DÉVELOPPEUR BI (H/F),STAGE : ANALYSTE DÉVELOPPEUR BI (H/F) - RHÔNE - INDEED.FR,Kaizendata,,,,,,,,
DATA ANALYST INTERN (H/F),DATA ANALYST INTERN (H/F) - PARIS 9E (75) - INDEED.FR,Digitalent,,,,,,,,
,,OBJECTWARE MANAGEMENT GROUP,,,,,,,,
DATA ANALYST BI H/F H/F,DATA ANALYST BI H/F H/F - 92100 BOULOGNE-BILLANCOURT - INDEED.FR,Gentis Recruitment SAS,,,,,,,,
